boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare066: count=2, remaining Mloc=2, Nloc=125994
iteration 16 From poincare030: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare033: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare034: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare053: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare067: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare070: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare073: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare078: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare015: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare020: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare022: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare025: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare031: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare039: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare056: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare062: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare065: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare066: count=1, remaining Mloc=0, Nloc=80
iteration 16 From poincare072: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare076: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare077: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare011: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare016: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare017: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare059: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare064: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare061: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare068: count=2, remaining Mloc=0, Nloc=80
iteration 16 From poincare075: count=2, remaining Mloc=1, Nloc=80
iteration 16 From poincare071: count=2, remaining Mloc=1, Nloc=80
iteration 16 From poincare074: count=1, remaining Mloc=1, Nloc=80
iteration 16: N = 80, count=51, M=100, prob=0.51000
iteration 17 From poincare060: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare008: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare057: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare005: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare010: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare021: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare027: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare033: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare014: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare018: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare019: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare053: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare011: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare013: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare024: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare028: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare006: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare020: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare037: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare044: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare062: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare003: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare066: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare077: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare015: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare039: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare056: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare065: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare030: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare034: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare067: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare073: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare078: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare016: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare022: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare025: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare035: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare070: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare017: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare031: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare059: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare072: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare076: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare064: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare061: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare068: count=2, remaining Mloc=2, Nloc=82
iteration 17 From poincare074: count=1, remaining Mloc=2, Nloc=82
iteration 17 From poincare075: count=2, remaining Mloc=2, Nloc=82
iteration 17: N = 82, count=99, M=100, prob=0.99000
iteration 17 From poincare071: count=2, remaining Mloc=2, Nloc=82
iteration 18 From poincare060: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare008: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare057: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare010: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare018: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare021: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare014: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare019: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare027: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare028: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare053: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare005: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare013: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare024: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare020: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare037: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare044: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare062: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare003: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare006: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare033: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare066: count=1, remaining Mloc=1, Nloc=81
iteration 18 From poincare039: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare056: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare065: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare077: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare030: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare034: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare067: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare078: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare011: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare016: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare022: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare035: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare070: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare015: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare025: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare031: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare059: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare072: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare017: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare064: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare073: count=2, remaining Mloc=0, Nloc=81
iteration 18 From poincare076: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare061: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare068: count=2, remaining Mloc=0, Nloc=81
iteration 18 From poincare074: count=1, remaining Mloc=1, Nloc=81
iteration 18 From poincare075: count=2, remaining Mloc=1, Nloc=81
iteration 18 From poincare071: count=2, remaining Mloc=1, Nloc=81
Nloc=81, Nnew=80, diff=1
iteration 18: N = 81, count=100, M=100, prob=1.00000
Time: 3.401764s
The N should be at least 81
