boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare024: count=1632, remaining Mloc=1632, Nloc=125994
iteration 15 From poincare067: count=1562, remaining Mloc=1622, Nloc=37
iteration 15 From poincare059: count=1560, remaining Mloc=1622, Nloc=37
iteration 15 From poincare025: count=1560, remaining Mloc=1622, Nloc=37
iteration 15 From poincare073: count=1573, remaining Mloc=1622, Nloc=37
iteration 15 From poincare053: count=1562, remaining Mloc=1622, Nloc=37
iteration 15 From poincare035: count=1565, remaining Mloc=1622, Nloc=37
iteration 15 From poincare016: count=1552, remaining Mloc=1622, Nloc=37
iteration 15 From poincare013: count=1556, remaining Mloc=1622, Nloc=37
iteration 15 From poincare027: count=1562, remaining Mloc=1622, Nloc=37
iteration 15 From poincare028: count=1565, remaining Mloc=1622, Nloc=37
iteration 15 From poincare018: count=1571, remaining Mloc=1622, Nloc=37
iteration 15 From poincare056: count=1545, remaining Mloc=1622, Nloc=37
iteration 15 From poincare019: count=1556, remaining Mloc=1622, Nloc=37
iteration 15 From poincare076: count=1549, remaining Mloc=1622, Nloc=37
iteration 15 From poincare006: count=1562, remaining Mloc=1622, Nloc=37
iteration 15 From poincare003: count=1559, remaining Mloc=1622, Nloc=37
iteration 15 From poincare033: count=1560, remaining Mloc=1622, Nloc=37
iteration 15 From poincare015: count=1551, remaining Mloc=1622, Nloc=37
iteration 15 From poincare034: count=1566, remaining Mloc=1622, Nloc=37
iteration 15 From poincare014: count=1544, remaining Mloc=1622, Nloc=37
iteration 15 From poincare070: count=1558, remaining Mloc=1622, Nloc=37
iteration 15 From poincare064: count=1564, remaining Mloc=1622, Nloc=37
iteration 15 From poincare065: count=1554, remaining Mloc=1622, Nloc=37
iteration 15 From poincare068: count=1553, remaining Mloc=1622, Nloc=37
iteration 15: N = 37, count=76464, M=80000, prob=0.95580
iteration 15 From poincare074: count=1569, remaining Mloc=1622, Nloc=37
iteration 16 From poincare020: count=1548, remaining Mloc=1612, Nloc=33
iteration 16 From poincare030: count=1541, remaining Mloc=1612, Nloc=33
iteration 16 From poincare005: count=1538, remaining Mloc=1612, Nloc=33
iteration 16 From poincare044: count=1528, remaining Mloc=1622, Nloc=33
iteration 16 From poincare077: count=1530, remaining Mloc=1622, Nloc=33
iteration 16 From poincare071: count=1551, remaining Mloc=1622, Nloc=33
iteration 16 From poincare066: count=1540, remaining Mloc=1622, Nloc=33
iteration 16 From poincare024: count=1541, remaining Mloc=1612, Nloc=33
iteration 16 From poincare011: count=1554, remaining Mloc=1622, Nloc=33
iteration 16 From poincare057: count=1562, remaining Mloc=1622, Nloc=33
iteration 16 From poincare010: count=1549, remaining Mloc=1622, Nloc=33
iteration 16 From poincare008: count=1528, remaining Mloc=1622, Nloc=33
iteration 16 From poincare075: count=1543, remaining Mloc=1622, Nloc=33
iteration 16 From poincare021: count=1557, remaining Mloc=1622, Nloc=33
iteration 16 From poincare022: count=1534, remaining Mloc=1622, Nloc=33
iteration 16 From poincare060: count=1550, remaining Mloc=1622, Nloc=33
iteration 16 From poincare062: count=1545, remaining Mloc=1622, Nloc=33
iteration 16 From poincare031: count=1555, remaining Mloc=1622, Nloc=33
iteration 16 From poincare039: count=1543, remaining Mloc=1622, Nloc=33
iteration 16 From poincare037: count=1551, remaining Mloc=1622, Nloc=33
iteration 16 From poincare078: count=1549, remaining Mloc=1622, Nloc=33
iteration 16 From poincare017: count=1563, remaining Mloc=1622, Nloc=33
iteration 16 From poincare059: count=1548, remaining Mloc=1622, Nloc=33
iteration 16 From poincare072: count=1557, remaining Mloc=1612, Nloc=33
iteration 16 From poincare067: count=1534, remaining Mloc=1622, Nloc=33
iteration 16 From poincare061: count=1523, remaining Mloc=1622, Nloc=33
iteration 16 From poincare053: count=1544, remaining Mloc=1622, Nloc=33
iteration 16 From poincare073: count=1550, remaining Mloc=1622, Nloc=33
iteration 16 From poincare025: count=1547, remaining Mloc=1622, Nloc=33
iteration 16 From poincare028: count=1552, remaining Mloc=1622, Nloc=33
iteration 16 From poincare016: count=1528, remaining Mloc=1622, Nloc=33
iteration 16 From poincare013: count=1558, remaining Mloc=1622, Nloc=33
iteration 16 From poincare035: count=1539, remaining Mloc=1622, Nloc=33
iteration 16 From poincare018: count=1552, remaining Mloc=1622, Nloc=33
iteration 16 From poincare019: count=1528, remaining Mloc=1622, Nloc=33
iteration 16 From poincare027: count=1554, remaining Mloc=1622, Nloc=33
iteration 16 From poincare015: count=1546, remaining Mloc=1622, Nloc=33
iteration 16 From poincare003: count=1549, remaining Mloc=1622, Nloc=33
iteration 16 From poincare076: count=1538, remaining Mloc=1622, Nloc=33
iteration 16 From poincare056: count=1530, remaining Mloc=1622, Nloc=33
iteration 16 From poincare033: count=1557, remaining Mloc=1622, Nloc=33
iteration 16 From poincare006: count=1549, remaining Mloc=1622, Nloc=33
iteration 16 From poincare034: count=1546, remaining Mloc=1622, Nloc=33
iteration 16 From poincare014: count=1542, remaining Mloc=1622, Nloc=33
iteration 16 From poincare064: count=1557, remaining Mloc=1622, Nloc=33
iteration 16 From poincare070: count=1545, remaining Mloc=1622, Nloc=33
iteration 16 From poincare065: count=1542, remaining Mloc=1622, Nloc=33
iteration 16 From poincare068: count=1547, remaining Mloc=1622, Nloc=33
iteration 16: N = 33, count=75749, M=80000, prob=0.94686
iteration 16 From poincare074: count=1558, remaining Mloc=1622, Nloc=33
iteration 17 From poincare072: count=1555, remaining Mloc=1632, Nloc=35
iteration 17 From poincare061: count=1534, remaining Mloc=1632, Nloc=35
iteration 17 From poincare017: count=1572, remaining Mloc=1632, Nloc=35
iteration 17 From poincare059: count=1558, remaining Mloc=1632, Nloc=35
iteration 17 From poincare067: count=1551, remaining Mloc=1632, Nloc=35
iteration 17 From poincare053: count=1549, remaining Mloc=1632, Nloc=35
iteration 17 From poincare028: count=1560, remaining Mloc=1632, Nloc=35
iteration 17 From poincare018: count=1566, remaining Mloc=1632, Nloc=35
iteration 17 From poincare073: count=1555, remaining Mloc=1632, Nloc=35
iteration 17 From poincare016: count=1528, remaining Mloc=1632, Nloc=35
iteration 17 From poincare013: count=1549, remaining Mloc=1632, Nloc=35
iteration 17 From poincare035: count=1553, remaining Mloc=1632, Nloc=35
iteration 17 From poincare015: count=1560, remaining Mloc=1632, Nloc=35
iteration 17 From poincare025: count=1552, remaining Mloc=1632, Nloc=35
iteration 17 From poincare019: count=1552, remaining Mloc=1632, Nloc=35
iteration 17 From poincare027: count=1545, remaining Mloc=1632, Nloc=35
iteration 17 From poincare003: count=1549, remaining Mloc=1632, Nloc=35
iteration 17 From poincare034: count=1552, remaining Mloc=1632, Nloc=35
iteration 17 From poincare014: count=1544, remaining Mloc=1632, Nloc=35
iteration 17 From poincare033: count=1560, remaining Mloc=1632, Nloc=35
iteration 17 From poincare006: count=1552, remaining Mloc=1632, Nloc=35
iteration 17 From poincare056: count=1534, remaining Mloc=1632, Nloc=35
iteration 17 From poincare064: count=1557, remaining Mloc=1632, Nloc=35
iteration 17 From poincare070: count=1541, remaining Mloc=1632, Nloc=35
iteration 17 From poincare065: count=1552, remaining Mloc=1632, Nloc=35
iteration 17 From poincare030: count=1546, remaining Mloc=1632, Nloc=35
iteration 17 From poincare020: count=1567, remaining Mloc=1632, Nloc=35
iteration 17 From poincare044: count=1541, remaining Mloc=1632, Nloc=35
iteration 17 From poincare005: count=1537, remaining Mloc=1632, Nloc=35
iteration 17 From poincare071: count=1561, remaining Mloc=1632, Nloc=35
iteration 17 From poincare057: count=1564, remaining Mloc=1632, Nloc=35
iteration 17 From poincare077: count=1544, remaining Mloc=1632, Nloc=35
iteration 17 From poincare068: count=1548, remaining Mloc=1632, Nloc=35
iteration 17 From poincare066: count=1553, remaining Mloc=1632, Nloc=35
iteration 17 From poincare021: count=1564, remaining Mloc=1632, Nloc=35
iteration 17 From poincare011: count=1558, remaining Mloc=1632, Nloc=35
iteration 17 From poincare024: count=1557, remaining Mloc=1632, Nloc=35
iteration 17 From poincare010: count=1551, remaining Mloc=1632, Nloc=35
iteration 17 From poincare075: count=1555, remaining Mloc=1632, Nloc=35
iteration 17 From poincare008: count=1544, remaining Mloc=1632, Nloc=35
iteration 17 From poincare062: count=1559, remaining Mloc=1632, Nloc=35
iteration 17 From poincare060: count=1544, remaining Mloc=1632, Nloc=35
iteration 17 From poincare022: count=1550, remaining Mloc=1632, Nloc=35
iteration 17 From poincare039: count=1553, remaining Mloc=1632, Nloc=35
iteration 17 From poincare037: count=1558, remaining Mloc=1632, Nloc=35
iteration 17 From poincare031: count=1561, remaining Mloc=1632, Nloc=35
iteration 17 From poincare078: count=1553, remaining Mloc=1632, Nloc=35
iteration 17 From poincare074: count=1558, remaining Mloc=1632, Nloc=35
iteration 17: N = 35, count=76083, M=80000, prob=0.95104
iteration 17 From poincare076: count=1547, remaining Mloc=1632, Nloc=35
iteration 18 From poincare061: count=1523, remaining Mloc=1592, Nloc=34
iteration 18 From poincare017: count=1567, remaining Mloc=1592, Nloc=34
iteration 18 From poincare059: count=1555, remaining Mloc=1592, Nloc=34
iteration 18 From poincare072: count=1550, remaining Mloc=1592, Nloc=34
iteration 18 From poincare053: count=1552, remaining Mloc=1592, Nloc=34
iteration 18 From poincare018: count=1557, remaining Mloc=1592, Nloc=34
iteration 18 From poincare028: count=1555, remaining Mloc=1592, Nloc=34
iteration 18 From poincare067: count=1545, remaining Mloc=1592, Nloc=34
iteration 18 From poincare016: count=1532, remaining Mloc=1592, Nloc=34
iteration 18 From poincare015: count=1552, remaining Mloc=1592, Nloc=34
iteration 18 From poincare035: count=1544, remaining Mloc=1592, Nloc=34
iteration 18 From poincare073: count=1553, remaining Mloc=1592, Nloc=34
iteration 18 From poincare019: count=1541, remaining Mloc=1592, Nloc=34
iteration 18 From poincare013: count=1550, remaining Mloc=1592, Nloc=34
iteration 18 From poincare025: count=1545, remaining Mloc=1592, Nloc=34
iteration 18 From poincare003: count=1550, remaining Mloc=1592, Nloc=34
iteration 18 From poincare034: count=1557, remaining Mloc=1592, Nloc=34
iteration 18 From poincare027: count=1549, remaining Mloc=1592, Nloc=34
iteration 18 From poincare014: count=1539, remaining Mloc=1592, Nloc=34
iteration 18 From poincare033: count=1551, remaining Mloc=1592, Nloc=34
iteration 18 From poincare006: count=1557, remaining Mloc=1592, Nloc=34
iteration 18 From poincare056: count=1536, remaining Mloc=1592, Nloc=34
iteration 18 From poincare064: count=1560, remaining Mloc=1592, Nloc=34
iteration 18 From poincare070: count=1541, remaining Mloc=1562, Nloc=34
iteration 18 From poincare044: count=1525, remaining Mloc=1592, Nloc=34
iteration 18 From poincare020: count=1551, remaining Mloc=1592, Nloc=34
iteration 18 From poincare030: count=1547, remaining Mloc=1592, Nloc=34
iteration 18 From poincare065: count=1549, remaining Mloc=1592, Nloc=34
iteration 18 From poincare057: count=1559, remaining Mloc=1592, Nloc=34
iteration 18 From poincare005: count=1532, remaining Mloc=1592, Nloc=34
iteration 18 From poincare077: count=1542, remaining Mloc=1592, Nloc=34
iteration 18 From poincare071: count=1554, remaining Mloc=1592, Nloc=34
iteration 18 From poincare021: count=1565, remaining Mloc=1592, Nloc=34
iteration 18 From poincare066: count=1544, remaining Mloc=1592, Nloc=34
iteration 18 From poincare068: count=1551, remaining Mloc=1592, Nloc=34
iteration 18 From poincare075: count=1546, remaining Mloc=1592, Nloc=34
iteration 18 From poincare011: count=1554, remaining Mloc=1592, Nloc=34
iteration 18 From poincare024: count=1551, remaining Mloc=1592, Nloc=34
iteration 18 From poincare062: count=1547, remaining Mloc=1592, Nloc=34
iteration 18 From poincare060: count=1548, remaining Mloc=1592, Nloc=34
iteration 18 From poincare022: count=1543, remaining Mloc=1592, Nloc=34
iteration 18 From poincare008: count=1542, remaining Mloc=1592, Nloc=34
iteration 18 From poincare010: count=1559, remaining Mloc=1592, Nloc=34
iteration 18 From poincare039: count=1552, remaining Mloc=1592, Nloc=34
iteration 18 From poincare037: count=1551, remaining Mloc=1592, Nloc=34
iteration 18 From poincare078: count=1546, remaining Mloc=1602, Nloc=34
iteration 18 From poincare031: count=1551, remaining Mloc=1602, Nloc=34
iteration 18 From poincare074: count=1549, remaining Mloc=1562, Nloc=34
Nloc=34, Nnew=34, diff=0
iteration 18: N = 34, count=75895, M=80000, prob=0.94869
Time: 2665.228677s
The N should be at least 35
iteration 18 From poincare076: count=1548, remaining Mloc=1622, Nloc=34
